source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence
8543	macrophage	basal_like_2	CXCL12	ITGAV	6.07760267849733e-06	0.02	CXCL12_ITGAV				
8544	stroma	basal_like_2	CXCL12	ITGAV	7.91611078530227e-06	0	CXCL12_ITGAV				
8545	Bcell	Bcell	CXCL12	ITGAV	7.37860934613216e-06	0.03	CXCL12_ITGAV				
8546	endothelial	Bcell	CXCL12	ITGAV	1.00543092351816e-05	0.01	CXCL12_ITGAV				
8547	macrophage	Bcell	CXCL12	ITGAV	9.94769230346368e-06	0	CXCL12_ITGAV				
8548	stroma	Bcell	CXCL12	ITGAV	1.2956908555323e-05	0	CXCL12_ITGAV				
8549	Tcell	Bcell	CXCL12	ITGAV	9.49957442318365e-06	0	CXCL12_ITGAV				
8550	basal_like_2	endothelial	CXCL12	ITGAV	7.75515537181686e-06	0	CXCL12_ITGAV				
8551	Bcell	endothelial	CXCL12	ITGAV	2.23212698374417e-05	0	CXCL12_ITGAV				
8552	endothelial	endothelial	CXCL12	ITGAV	3.04154513212415e-05	0	CXCL12_ITGAV				
8553	luminal_ar	endothelial	CXCL12	ITGAV	5.93556513794981e-06	0.02	CXCL12_ITGAV				
8554	macrophage	endothelial	CXCL12	ITGAV	3.00929292371114e-05	0	CXCL12_ITGAV				
8555	stroma	endothelial	CXCL12	ITGAV	3.9195920446503e-05	0	CXCL12_ITGAV				
8556	Tcell	endothelial	CXCL12	ITGAV	2.8737346472536e-05	0	CXCL12_ITGAV				
8557	Bcell	luminal_ar	CXCL12	ITGAV	9.36672092907092e-06	0	CXCL12_ITGAV				
8558	endothelial	luminal_ar	CXCL12	ITGAV	1.2763359113673e-05	0	CXCL12_ITGAV				
8559	macrophage	luminal_ar	CXCL12	ITGAV	1.26280155005128e-05	0	CXCL12_ITGAV				
8560	stroma	luminal_ar	CXCL12	ITGAV	1.64480267803079e-05	0	CXCL12_ITGAV				
8561	Tcell	luminal_ar	CXCL12	ITGAV	1.20591574295956e-05	0	CXCL12_ITGAV				
8562	basal_like_2	macrophage	CXCL12	ITGAV	6.64579326013685e-06	0	CXCL12_ITGAV				
8563	Bcell	macrophage	CXCL12	ITGAV	1.91282890708686e-05	0	CXCL12_ITGAV				
8564	endothelial	macrophage	CXCL12	ITGAV	2.60646559526147e-05	0	CXCL12_ITGAV				
8565	macrophage	macrophage	CXCL12	ITGAV	2.5788268031913e-05	0	CXCL12_ITGAV				
8566	stroma	macrophage	CXCL12	ITGAV	3.3589160114932e-05	0	CXCL12_ITGAV				
8567	Tcell	macrophage	CXCL12	ITGAV	2.46265906456627e-05	0	CXCL12_ITGAV				
8568	Bcell	mesenchymal	CXCL12	ITGAV	8.19734367189697e-06	0	CXCL12_ITGAV				
8569	endothelial	mesenchymal	CXCL12	ITGAV	1.11699372941452e-05	0	CXCL12_ITGAV				
8570	macrophage	mesenchymal	CXCL12	ITGAV	1.10514902582131e-05	0	CXCL12_ITGAV				
8571	stroma	mesenchymal	CXCL12	ITGAV	1.43946049490026e-05	0	CXCL12_ITGAV				
8572	Tcell	mesenchymal	CXCL12	ITGAV	1.05536496518545e-05	0	CXCL12_ITGAV				
8573	basal_like_2	stroma	CXCL12	ITGAV	6.06440415964027e-06	0	CXCL12_ITGAV				
8574	Bcell	stroma	CXCL12	ITGAV	1.74549219245895e-05	0	CXCL12_ITGAV				
8575	endothelial	stroma	CXCL12	ITGAV	2.37845010096141e-05	0	CXCL12_ITGAV				
8576	macrophage	stroma	CXCL12	ITGAV	2.35322911350033e-05	0	CXCL12_ITGAV				
8577	stroma	stroma	CXCL12	ITGAV	3.06507762852594e-05	0	CXCL12_ITGAV				
8578	Tcell	stroma	CXCL12	ITGAV	2.247223586804e-05	0	CXCL12_ITGAV				
8579	Bcell	Tcell	CXCL12	ITGAV	1.36626065779417e-05	0	CXCL12_ITGAV				
8580	endothelial	Tcell	CXCL12	ITGAV	1.86170255150579e-05	0	CXCL12_ITGAV				
8581	macrophage	Tcell	CXCL12	ITGAV	1.84196103296178e-05	0	CXCL12_ITGAV				
8582	stroma	Tcell	CXCL12	ITGAV	2.39915537938061e-05	0	CXCL12_ITGAV				
8583	Tcell	Tcell	CXCL12	ITGAV	1.75898611068267e-05	0	CXCL12_ITGAV				
8584	basal_like_1	endothelial	VEGFA	KDR	1.09399020651344e-06	0	VEGFA_KDR				
8585	basal_like_2	endothelial	VEGFA	KDR	4.67314639910891e-07	0	VEGFA_KDR				
8586	Bcell	endothelial	VEGFA	KDR	4.55608355377218e-07	0	VEGFA_KDR				
8587	endothelial	endothelial	VEGFA	KDR	4.64615050273007e-07	0	VEGFA_KDR				
8588	luminal_ar	endothelial	VEGFA	KDR	1.11370725159738e-06	0	VEGFA_KDR				
8589	macrophage	endothelial	VEGFA	KDR	6.2246182690666e-07	0	VEGFA_KDR				
8590	mesenchymal	endothelial	VEGFA	KDR	1.49016747023124e-06	0	VEGFA_KDR				
8591	stroma	endothelial	VEGFA	KDR	3.99027387367317e-07	0	VEGFA_KDR				
8592	Tcell	endothelial	VEGFA	KDR	3.70008707958261e-07	0	VEGFA_KDR				
8593	basal_like_1	basal_like_1	THBS1	ITGA3	1.13428883794123e-05	0	THBS1_ITGA3				
8594	basal_like_2	basal_like_1	THBS1	ITGA3	1.10460670837211e-05	0	THBS1_ITGA3				
8595	Bcell	basal_like_1	THBS1	ITGA3	1.15578942681387e-05	0.01	THBS1_ITGA3				
8596	endothelial	basal_like_1	THBS1	ITGA3	1.38833402644957e-05	0	THBS1_ITGA3				
8597	luminal_ar	basal_like_1	THBS1	ITGA3	9.85214519566425e-06	0	THBS1_ITGA3				
8598	macrophage	basal_like_1	THBS1	ITGA3	1.19100920061117e-05	0	THBS1_ITGA3				
8599	mesenchymal	basal_like_1	THBS1	ITGA3	9.09921667942556e-06	0.02	THBS1_ITGA3				
8600	stroma	basal_like_1	THBS1	ITGA3	2.19061922186717e-05	0	THBS1_ITGA3				
8601	Tcell	basal_like_1	THBS1	ITGA3	9.90877754392426e-06	0	THBS1_ITGA3				
8602	stroma	Bcell	THBS1	ITGA3	1.41269248255854e-05	0.03	THBS1_ITGA3				
8603	stroma	endothelial	THBS1	ITGA3	2.04633449409344e-05	0	THBS1_ITGA3				
8604	endothelial	luminal_ar	THBS1	ITGA3	1.2119942195191e-05	0.03	THBS1_ITGA3				
8605	stroma	luminal_ar	THBS1	ITGA3	1.91237878569623e-05	0	THBS1_ITGA3				
8606	basal_like_1	mesenchymal	THBS1	ITGA3	1.27509977288188e-05	0	THBS1_ITGA3				
8607	endothelial	mesenchymal	THBS1	ITGA3	1.56068171024622e-05	0	THBS1_ITGA3				
8608	macrophage	mesenchymal	THBS1	ITGA3	1.3388613230312e-05	0.04	THBS1_ITGA3				
8609	stroma	mesenchymal	THBS1	ITGA3	2.46256007810082e-05	0	THBS1_ITGA3				
8610	stroma	stroma	THBS1	ITGA3	1.14009416530789e-05	0.03	THBS1_ITGA3				
8611	basal_like_1	macrophage	DCN	TLR2	4.46891560976424e-06	0	DCN_TLR2				
8612	basal_like_2	macrophage	DCN	TLR2	9.16884260771221e-06	0	DCN_TLR2				
8613	Bcell	macrophage	DCN	TLR2	1.2185692324103e-05	0	DCN_TLR2				
8614	endothelial	macrophage	DCN	TLR2	1.46783431352067e-05	0	DCN_TLR2				
8615	luminal_ar	macrophage	DCN	TLR2	3.03183887653337e-06	0	DCN_TLR2				
8616	macrophage	macrophage	DCN	TLR2	1.4446668375223e-05	0	DCN_TLR2				
8617	mesenchymal	macrophage	DCN	TLR2	3.28363359229637e-06	0	DCN_TLR2				
8618	stroma	macrophage	DCN	TLR2	2.70811525962153e-05	0	DCN_TLR2				
8619	Tcell	macrophage	DCN	TLR2	1.32029584856789e-05	0	DCN_TLR2				
8620	basal_like_2	basal_like_1	COL1A1	ITGB1	0.000744481446428471	0	COL1A1_ITGB1				
8621	Bcell	basal_like_1	COL1A1	ITGB1	0.00100871848502813	0	COL1A1_ITGB1				
8622	endothelial	basal_like_1	COL1A1	ITGB1	0.000810663824294277	0	COL1A1_ITGB1				
8623	macrophage	basal_like_1	COL1A1	ITGB1	0.000946938819982002	0	COL1A1_ITGB1				
8624	stroma	basal_like_1	COL1A1	ITGB1	0.00174172755235517	0	COL1A1_ITGB1				
8625	Bcell	basal_like_2	COL1A1	ITGB1	0.000779395396588679	0	COL1A1_ITGB1				
8626	macrophage	basal_like_2	COL1A1	ITGB1	0.000731650497112551	0.02	COL1A1_ITGB1				
8627	stroma	basal_like_2	COL1A1	ITGB1	0.00134598596115049	0	COL1A1_ITGB1				
8628	Bcell	Bcell	COL1A1	ITGB1	0.000930590763462415	0	COL1A1_ITGB1				
8629	endothelial	Bcell	COL1A1	ITGB1	0.000747864438442137	0.03	COL1A1_ITGB1				
8630	macrophage	Bcell	COL1A1	ITGB1	0.000873591900704701	0	COL1A1_ITGB1				
8631	stroma	Bcell	COL1A1	ITGB1	0.0016069178023067	0	COL1A1_ITGB1				
8632	basal_like_2	endothelial	COL1A1	ITGB1	0.000986011715454781	0	COL1A1_ITGB1				
8633	Bcell	endothelial	COL1A1	ITGB1	0.00133585991812844	0	COL1A1_ITGB1				
8634	endothelial	endothelial	COL1A1	ITGB1	0.00107364240824627	0	COL1A1_ITGB1				
8635	macrophage	endothelial	COL1A1	ITGB1	0.00125406940043981	0	COL1A1_ITGB1				
8636	stroma	endothelial	COL1A1	ITGB1	0.0023060452618291	0	COL1A1_ITGB1				
8637	Tcell	endothelial	COL1A1	ITGB1	0.000829013977662384	0	COL1A1_ITGB1				
8638	basal_like_2	luminal_ar	COL1A1	ITGB1	0.000762307127115599	0	COL1A1_ITGB1				
8639	Bcell	luminal_ar	COL1A1	ITGB1	0.00103286445276925	0	COL1A1_ITGB1				
8640	endothelial	luminal_ar	COL1A1	ITGB1	0.000830072843204202	0	COL1A1_ITGB1				
8641	macrophage	luminal_ar	COL1A1	ITGB1	0.000969607386477211	0	COL1A1_ITGB1				
8642	stroma	luminal_ar	COL1A1	ITGB1	0.00178338843343601	0	COL1A1_ITGB1				
8643	basal_like_2	macrophage	COL1A1	ITGB1	0.00083060385282141	0	COL1A1_ITGB1				
8644	Bcell	macrophage	COL1A1	ITGB1	0.00112537368821057	0	COL1A1_ITGB1				
8645	endothelial	macrophage	COL1A1	ITGB1	0.000904435349065633	0	COL1A1_ITGB1				
8646	macrophage	macrophage	COL1A1	ITGB1	0.00105645694974172	0	COL1A1_ITGB1				
8647	stroma	macrophage	COL1A1	ITGB1	0.00194298813512715	0	COL1A1_ITGB1				
8648	basal_like_2	mesenchymal	COL1A1	ITGB1	0.000719554939142459	0	COL1A1_ITGB1				
8649	Bcell	mesenchymal	COL1A1	ITGB1	0.00097495350342201	0	COL1A1_ITGB1				
8650	endothelial	mesenchymal	COL1A1	ITGB1	0.000783523155736244	0	COL1A1_ITGB1				
8651	macrophage	mesenchymal	COL1A1	ITGB1	0.000915239903563021	0	COL1A1_ITGB1				
8652	stroma	mesenchymal	COL1A1	ITGB1	0.00168346779834314	0	COL1A1_ITGB1				
8653	basal_like_2	stroma	COL1A1	ITGB1	0.000936432723333245	0	COL1A1_ITGB1				
8654	Bcell	stroma	COL1A1	ITGB1	0.00126871207431051	0	COL1A1_ITGB1				
8655	endothelial	stroma	COL1A1	ITGB1	0.00101966163577781	0	COL1A1_ITGB1				
8656	macrophage	stroma	COL1A1	ITGB1	0.0011910279055663	0	COL1A1_ITGB1				
8657	stroma	stroma	COL1A1	ITGB1	0.00219023739213277	0	COL1A1_ITGB1				
8658	Tcell	stroma	COL1A1	ITGB1	0.000787322980255491	0	COL1A1_ITGB1				
8659	basal_like_2	Tcell	COL1A1	ITGB1	0.000740310284792048	0	COL1A1_ITGB1				
8660	Bcell	Tcell	COL1A1	ITGB1	0.00100306834896908	0	COL1A1_ITGB1				
8661	endothelial	Tcell	COL1A1	ITGB1	0.000806122156858007	0	COL1A1_ITGB1				
8662	macrophage	Tcell	COL1A1	ITGB1	0.000941634404256484	0	COL1A1_ITGB1				
8663	stroma	Tcell	COL1A1	ITGB1	0.00173197873007543	0	COL1A1_ITGB1				
8664	Bcell	basal_like_1	SPON2	ITGB2	1.05866536700658e-05	0	SPON2_ITGB2				
8665	endothelial	basal_like_1	SPON2	ITGB2	9.63747582962645e-06	0.01	SPON2_ITGB2				
8666	macrophage	basal_like_1	SPON2	ITGB2	9.68594859924965e-06	0	SPON2_ITGB2				
8667	stroma	basal_like_1	SPON2	ITGB2	6.77656160877581e-06	0	SPON2_ITGB2				
8668	Bcell	basal_like_2	SPON2	ITGB2	7.79553602476643e-06	0	SPON2_ITGB2				
8669	endothelial	basal_like_2	SPON2	ITGB2	7.09660234084222e-06	0.03	SPON2_ITGB2				
8670	macrophage	basal_like_2	SPON2	ITGB2	7.13229559236378e-06	0	SPON2_ITGB2				
8671	stroma	basal_like_2	SPON2	ITGB2	4.98995043437233e-06	0.02	SPON2_ITGB2				
8672	basal_like_1	Bcell	SPON2	ITGB2	5.08999318131001e-06	0.01	SPON2_ITGB2				
8673	Bcell	Bcell	SPON2	ITGB2	2.28357350129097e-05	0	SPON2_ITGB2				
8674	endothelial	Bcell	SPON2	ITGB2	2.07883522779692e-05	0	SPON2_ITGB2				
8675	luminal_ar	Bcell	SPON2	ITGB2	5.08225973145513e-06	0.02	SPON2_ITGB2				
8676	macrophage	Bcell	SPON2	ITGB2	2.08929084642169e-05	0	SPON2_ITGB2				
8677	stroma	Bcell	SPON2	ITGB2	1.46173146131509e-05	0	SPON2_ITGB2				
8678	Tcell	Bcell	SPON2	ITGB2	1.09591860337153e-05	0	SPON2_ITGB2				
8679	Bcell	endothelial	SPON2	ITGB2	1.96051795069116e-05	0	SPON2_ITGB2				
8680	endothelial	endothelial	SPON2	ITGB2	1.78474334101004e-05	0	SPON2_ITGB2				
8681	macrophage	endothelial	SPON2	ITGB2	1.79371983449237e-05	0	SPON2_ITGB2				
8682	stroma	endothelial	SPON2	ITGB2	1.25493987184068e-05	0	SPON2_ITGB2				
8683	Tcell	endothelial	SPON2	ITGB2	9.40878182008077e-06	0.01	SPON2_ITGB2				
8684	Bcell	luminal_ar	SPON2	ITGB2	7.86696881871574e-06	0.01	SPON2_ITGB2				
8685	endothelial	luminal_ar	SPON2	ITGB2	7.16163064533636e-06	0.03	SPON2_ITGB2				
8686	macrophage	luminal_ar	SPON2	ITGB2	7.19765096251701e-06	0	SPON2_ITGB2				
8687	stroma	luminal_ar	SPON2	ITGB2	5.03567495020741e-06	0.02	SPON2_ITGB2				
8688	basal_like_1	macrophage	SPON2	ITGB2	9.73050481086178e-06	0	SPON2_ITGB2				
8689	basal_like_2	macrophage	SPON2	ITGB2	8.39821233171311e-06	0.01	SPON2_ITGB2				
8690	Bcell	macrophage	SPON2	ITGB2	4.36542106393505e-05	0	SPON2_ITGB2				
8691	endothelial	macrophage	SPON2	ITGB2	3.97403807051878e-05	0	SPON2_ITGB2				
8692	luminal_ar	macrophage	SPON2	ITGB2	9.71572089668636e-06	0	SPON2_ITGB2				
8693	macrophage	macrophage	SPON2	ITGB2	3.99402533764646e-05	0	SPON2_ITGB2				
8694	mesenchymal	macrophage	SPON2	ITGB2	9.95085463188292e-06	0	SPON2_ITGB2				
8695	stroma	macrophage	SPON2	ITGB2	2.794357667307e-05	0	SPON2_ITGB2				
8696	Tcell	macrophage	SPON2	ITGB2	2.0950488146851e-05	0	SPON2_ITGB2				
8697	Bcell	mesenchymal	SPON2	ITGB2	7.34934265196825e-06	0.02	SPON2_ITGB2				
8698	macrophage	mesenchymal	SPON2	ITGB2	6.72406388053137e-06	0.01	SPON2_ITGB2				
8699	stroma	mesenchymal	SPON2	ITGB2	4.70433970838355e-06	0.03	SPON2_ITGB2				
8700	basal_like_1	stroma	SPON2	ITGB2	4.09509701536144e-06	0.01	SPON2_ITGB2				
8701	Bcell	stroma	SPON2	ITGB2	1.837229861251e-05	0	SPON2_ITGB2				
8702	endothelial	stroma	SPON2	ITGB2	1.67250873533776e-05	0	SPON2_ITGB2				
8703	macrophage	stroma	SPON2	ITGB2	1.68092074638274e-05	0	SPON2_ITGB2				
8704	stroma	stroma	SPON2	ITGB2	1.17602186849311e-05	0	SPON2_ITGB2				
8705	Tcell	stroma	SPON2	ITGB2	8.81710051550866e-06	0	SPON2_ITGB2				
8706	basal_like_1	Tcell	SPON2	ITGB2	9.52469416512082e-06	0	SPON2_ITGB2				
8707	basal_like_2	Tcell	SPON2	ITGB2	8.22058087365811e-06	0	SPON2_ITGB2				
8708	Bcell	Tcell	SPON2	ITGB2	4.27309077777294e-05	0	SPON2_ITGB2				
8709	endothelial	Tcell	SPON2	ITGB2	3.88998535884166e-05	0	SPON2_ITGB2				
8710	luminal_ar	Tcell	SPON2	ITGB2	9.5102229436623e-06	0	SPON2_ITGB2				
8711	macrophage	Tcell	SPON2	ITGB2	3.90954990271182e-05	0	SPON2_ITGB2				
8712	mesenchymal	Tcell	SPON2	ITGB2	9.74038339575114e-06	0	SPON2_ITGB2				
8713	stroma	Tcell	SPON2	ITGB2	2.73525504991275e-05	0	SPON2_ITGB2				
8714	Tcell	Tcell	SPON2	ITGB2	2.05073676487893e-05	0	SPON2_ITGB2				
8715	basal_like_1	macrophage	GNAI2	CCR5	5.0750489783771e-06	0	GNAI2_CCR5				
8716	basal_like_2	macrophage	GNAI2	CCR5	5.68866628203893e-06	0	GNAI2_CCR5				
8717	Bcell	macrophage	GNAI2	CCR5	7.33617406730557e-06	0	GNAI2_CCR5				
8718	endothelial	macrophage	GNAI2	CCR5	1.09451597413853e-05	0	GNAI2_CCR5				
8719	luminal_ar	macrophage	GNAI2	CCR5	4.54486991453804e-06	0	GNAI2_CCR5				
8720	macrophage	macrophage	GNAI2	CCR5	8.62058708968289e-06	0	GNAI2_CCR5				
8721	mesenchymal	macrophage	GNAI2	CCR5	5.12450788937917e-06	0	GNAI2_CCR5				
8722	stroma	macrophage	GNAI2	CCR5	8.39073539887235e-06	0	GNAI2_CCR5				
8723	Tcell	macrophage	GNAI2	CCR5	8.91492093330331e-06	0	GNAI2_CCR5				
8724	basal_like_1	Tcell	GNAI2	CCR5	6.21743040065781e-06	0	GNAI2_CCR5				
8725	basal_like_2	Tcell	GNAI2	CCR5	6.96917053343342e-06	0	GNAI2_CCR5				
8726	Bcell	Tcell	GNAI2	CCR5	8.9875247804347e-06	0	GNAI2_CCR5				
8727	endothelial	Tcell	GNAI2	CCR5	1.34088713797647e-05	0	GNAI2_CCR5				
8728	luminal_ar	Tcell	GNAI2	CCR5	5.56790995838525e-06	0	GNAI2_CCR5				
8729	macrophage	Tcell	GNAI2	CCR5	1.05610522568404e-05	0	GNAI2_CCR5				
8730	mesenchymal	Tcell	GNAI2	CCR5	6.27802232468493e-06	0	GNAI2_CCR5				
8731	stroma	Tcell	GNAI2	CCR5	1.02794622551569e-05	0	GNAI2_CCR5				
8732	Tcell	Tcell	GNAI2	CCR5	1.09216389353583e-05	0	GNAI2_CCR5				
8733	basal_like_1	basal_like_1	THBS2	ITGA6	7.20377781137883e-07	0.02	THBS2_ITGA6				
8734	basal_like_2	basal_like_1	THBS2	ITGA6	7.34518856186377e-07	0.02	THBS2_ITGA6				
8735	Bcell	basal_like_1	THBS2	ITGA6	1.80139061753061e-06	0	THBS2_ITGA6				
8736	endothelial	basal_like_1	THBS2	ITGA6	1.00345127432789e-06	0	THBS2_ITGA6				
8737	luminal_ar	basal_like_1	THBS2	ITGA6	4.30195299604375e-07	0.04	THBS2_ITGA6				
8738	macrophage	basal_like_1	THBS2	ITGA6	1.49729291672949e-06	0	THBS2_ITGA6				
8739	mesenchymal	basal_like_1	THBS2	ITGA6	3.53357380436646e-07	0.04	THBS2_ITGA6				
8740	stroma	basal_like_1	THBS2	ITGA6	2.86698929051762e-06	0	THBS2_ITGA6				
8741	Tcell	basal_like_1	THBS2	ITGA6	1.17316735550537e-06	0	THBS2_ITGA6				
8742	Bcell	Bcell	THBS2	ITGA6	1.6550525666796e-06	0.02	THBS2_ITGA6				
8743	macrophage	Bcell	THBS2	ITGA6	1.37565856043093e-06	0.02	THBS2_ITGA6				
8744	stroma	Bcell	THBS2	ITGA6	2.63408632669166e-06	0	THBS2_ITGA6				
8745	basal_like_1	endothelial	THBS2	ITGA6	1.14462396810672e-05	0	THBS2_ITGA6				
8746	basal_like_2	endothelial	THBS2	ITGA6	1.16709278494135e-05	0	THBS2_ITGA6				
8747	Bcell	endothelial	THBS2	ITGA6	2.86222277231089e-05	0	THBS2_ITGA6				
8748	endothelial	endothelial	THBS2	ITGA6	1.59439889536822e-05	0	THBS2_ITGA6				
8749	luminal_ar	endothelial	THBS2	ITGA6	6.83549647570737e-06	0	THBS2_ITGA6				
8750	macrophage	endothelial	THBS2	ITGA6	2.37905385169844e-05	0	THBS2_ITGA6				
8751	mesenchymal	endothelial	THBS2	ITGA6	5.6146031679139e-06	0	THBS2_ITGA6				
8752	stroma	endothelial	THBS2	ITGA6	4.5552762206451e-05	0	THBS2_ITGA6				
8753	Tcell	endothelial	THBS2	ITGA6	1.86405863139551e-05	0	THBS2_ITGA6				
8754	basal_like_1	Tcell	THBS2	ITGA6	1.43351629683132e-06	0.03	THBS2_ITGA6				
8755	basal_like_2	Tcell	THBS2	ITGA6	1.46165631909097e-06	0.02	THBS2_ITGA6				
8756	Bcell	Tcell	THBS2	ITGA6	3.58467475168356e-06	0	THBS2_ITGA6				
8757	endothelial	Tcell	THBS2	ITGA6	1.99681804379624e-06	0	THBS2_ITGA6				
8758	macrophage	Tcell	THBS2	ITGA6	2.97953685226594e-06	0	THBS2_ITGA6				
8759	stroma	Tcell	THBS2	ITGA6	5.70515532929009e-06	0	THBS2_ITGA6				
8760	Tcell	Tcell	THBS2	ITGA6	2.33454419782661e-06	0	THBS2_ITGA6				
8761	basal_like_1	basal_like_1	ADGRB1	RTN4RL1	1.99946075232183e-07	0	ADGRB1_RTN4RL1				
8762	luminal_ar	basal_like_1	ADGRB1	RTN4RL1	2.52595311047301e-07	0	ADGRB1_RTN4RL1				
8763	mesenchymal	basal_like_1	ADGRB1	RTN4RL1	3.02675972561999e-07	0	ADGRB1_RTN4RL1				
8764	basal_like_1	luminal_ar	ADGRB1	RTN4RL1	2.26691269986873e-07	0	ADGRB1_RTN4RL1				
8765	luminal_ar	luminal_ar	ADGRB1	RTN4RL1	2.8638297293052e-07	0	ADGRB1_RTN4RL1				
8766	mesenchymal	luminal_ar	ADGRB1	RTN4RL1	3.43162523155632e-07	0	ADGRB1_RTN4RL1				
8767	basal_like_1	mesenchymal	ADGRB1	RTN4RL1	1.10411080726708e-07	0.03	ADGRB1_RTN4RL1				
8768	luminal_ar	mesenchymal	ADGRB1	RTN4RL1	1.39484217954102e-07	0.01	ADGRB1_RTN4RL1				
8769	mesenchymal	mesenchymal	ADGRB1	RTN4RL1	1.67138978542601e-07	0.01	ADGRB1_RTN4RL1				
8770	Bcell	basal_like_1	CD14	ITGB1	9.67600787663697e-05	0	CD14_ITGB1				
8771	endothelial	basal_like_1	CD14	ITGB1	0.000100968739400779	0	CD14_ITGB1				
8772	macrophage	basal_like_1	CD14	ITGB1	0.000169200366515432	0	CD14_ITGB1				
8773	stroma	basal_like_1	CD14	ITGB1	8.9243183765739e-05	0	CD14_ITGB1				
8774	Tcell	basal_like_1	CD14	ITGB1	8.95006985807139e-05	0	CD14_ITGB1				
8775	Bcell	basal_like_2	CD14	ITGB1	7.47470312274029e-05	0	CD14_ITGB1				
8776	endothelial	basal_like_2	CD14	ITGB1	7.79982906182828e-05	0.01	CD14_ITGB1				
8777	macrophage	basal_like_2	CD14	ITGB1	0.000130709210803241	0	CD14_ITGB1				
8778	stroma	basal_like_2	CD14	ITGB1	6.89401220028687e-05	0	CD14_ITGB1				
8779	Tcell	basal_like_2	CD14	ITGB1	6.91390555631418e-05	0	CD14_ITGB1				
8780	Bcell	Bcell	CD14	ITGB1	8.92594621973306e-05	0	CD14_ITGB1				
8781	endothelial	Bcell	CD14	ITGB1	9.31419076245588e-05	0	CD14_ITGB1				
8782	macrophage	Bcell	CD14	ITGB1	0.000156085223657601	0	CD14_ITGB1				
8783	stroma	Bcell	CD14	ITGB1	8.23252114633512e-05	0	CD14_ITGB1				
8784	Tcell	Bcell	CD14	ITGB1	8.25627658378174e-05	0	CD14_ITGB1				
8785	Bcell	endothelial	CD14	ITGB1	0.000128178666471361	0	CD14_ITGB1				
8786	endothelial	endothelial	CD14	ITGB1	0.000133753722079389	0	CD14_ITGB1				
8787	macrophage	endothelial	CD14	ITGB1	0.000224135484877297	0	CD14_ITGB1				
8788	stroma	endothelial	CD14	ITGB1	0.000118221278399523	0	CD14_ITGB1				
8789	Tcell	endothelial	CD14	ITGB1	0.000118562400763414	0	CD14_ITGB1				
8790	Bcell	luminal_ar	CD14	ITGB1	9.90784160394848e-05	0	CD14_ITGB1				
8791	endothelial	luminal_ar	CD14	ITGB1	0.000103387904268082	0	CD14_ITGB1				
8792	macrophage	luminal_ar	CD14	ITGB1	0.000173254046731916	0	CD14_ITGB1				
8793	stroma	luminal_ar	CD14	ITGB1	9.13814353521799e-05	0	CD14_ITGB1				
8794	Tcell	luminal_ar	CD14	ITGB1	9.1645119613058e-05	0	CD14_ITGB1				
8795	Bcell	macrophage	CD14	ITGB1	0.000107961483184642	0	CD14_ITGB1				
8796	endothelial	macrophage	CD14	ITGB1	0.000112657303388567	0	CD14_ITGB1				
8797	macrophage	macrophage	CD14	ITGB1	0.000188786217984732	0	CD14_ITGB1				
8798	stroma	macrophage	CD14	ITGB1	9.95744835191107e-05	0	CD14_ITGB1				
8799	Tcell	macrophage	CD14	ITGB1	9.98618067399478e-05	0	CD14_ITGB1				
8800	Bcell	mesenchymal	CD14	ITGB1	9.35183568415551e-05	0	CD14_ITGB1				
8801	endothelial	mesenchymal	CD14	ITGB1	9.75860298279427e-05	0	CD14_ITGB1				
8802	macrophage	mesenchymal	CD14	ITGB1	0.000163532097755774	0	CD14_ITGB1				
8803	stroma	mesenchymal	CD14	ITGB1	8.6253276242533e-05	0	CD14_ITGB1				
8804	Tcell	mesenchymal	CD14	ITGB1	8.65021643048279e-05	0	CD14_ITGB1				
8805	Bcell	stroma	CD14	ITGB1	0.000121728285335093	0	CD14_ITGB1				
8806	endothelial	stroma	CD14	ITGB1	0.00012702282105604	0	CD14_ITGB1				
8807	macrophage	stroma	CD14	ITGB1	0.000212857262246248	0	CD14_ITGB1				
8808	stroma	stroma	CD14	ITGB1	0.000112271930219211	0	CD14_ITGB1				
8809	Tcell	stroma	CD14	ITGB1	0.000112595887930453	0	CD14_ITGB1				
8810	Bcell	Tcell	CD14	ITGB1	9.62176044306232e-05	0	CD14_ITGB1				
8811	endothelial	Tcell	CD14	ITGB1	0.000100402672058902	0	CD14_ITGB1				
8812	macrophage	Tcell	CD14	ITGB1	0.000168251832314426	0	CD14_ITGB1				
8813	stroma	Tcell	CD14	ITGB1	8.87428483034885e-05	0	CD14_ITGB1				
8814	Tcell	Tcell	CD14	ITGB1	8.89989195087605e-05	0	CD14_ITGB1				
8815	basal_like_1	basal_like_1	CDH1	IGF1R	9.21270709944779e-06	0	CDH1_IGF1R				
8816	luminal_ar	basal_like_1	CDH1	IGF1R	1.09878523714905e-05	0	CDH1_IGF1R				
8817	basal_like_1	Bcell	CDH1	IGF1R	1.4989100528609e-05	0	CDH1_IGF1R				
8818	luminal_ar	Bcell	CDH1	IGF1R	1.78772470130735e-05	0	CDH1_IGF1R				
8819	mesenchymal	Bcell	CDH1	IGF1R	1.34664315520831e-05	0	CDH1_IGF1R				
8820	basal_like_1	endothelial	CDH1	IGF1R	1.1264848960232e-05	0.02	CDH1_IGF1R				
