gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	_0_	_1_	_4_	_2_	_3_	_6_	_7_	_5_	_8_	_10_	_9_
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0B2979A10	0.001	0.001	0.0	0.004	0.0	0.001	0.0	0.0	0.005	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS092C1B321	0.04	0.005	0.0	0.005	0.002	0.01	0.024	0.015	0.007	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS04EE957D8	0.04	0.005	0.0	0.005	0.002	0.01	0.024	0.015	0.007	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0815A0EE0	0.04	0.005	0.0	0.005	0.002	0.01	0.024	0.015	0.007	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.037	0.002	0.162	0.006	0.005	0.001	0.0	0.0	0.005	0.019	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.037	0.002	0.162	0.006	0.005	0.001	0.0	0.0	0.005	0.019	0.0
CCL18	P55774	False	CCL18_HUMAN		CPI-SS041751A4D	0.285	0.082	0.097	0.119	0.111	0.213	0.136	0.103	0.135	0.129	0.071
CCL18	P55774	False	CCL18_HUMAN		CPI-SS03188FD02	0.285	0.082	0.097	0.119	0.111	0.213	0.136	0.103	0.135	0.129	0.071
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0C84DF380	0.004	0.008	0.016	0.017	0.02	0.047	0.0	0.007	0.015	0.015	0.044
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS006C89002	0.004	0.008	0.016	0.017	0.02	0.047	0.0	0.007	0.015	0.015	0.044
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.7	0.075	0.319	0.115	0.203	0.08	0.31	0.203	0.204	0.295	0.082
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	2.11	0.609	0.668	0.487	0.743	0.738	0.971	0.631	0.778	0.834	0.419
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.014	0.03	0.0	0.024	0.045	0.087	0.023	0.052	0.177	0.028	0.044
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.014	0.03	0.0	0.024	0.045	0.087	0.023	0.052	0.177	0.028	0.044
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0FCF733EA	0.057	0.011	0.086	0.016	0.014	0.003	0.041	0.0	0.021	0.0	0.031
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS074050495	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.004
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	2.277	4.798	3.055	5.782	4.24	3.717	3.182	3.311	3.622	3.5	4.691
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.109	0.055	0.079	0.124	0.091	0.33	0.122	0.158	0.412	0.203	0.146
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.109	0.055	0.079	0.124	0.091	0.33	0.122	0.158	0.412	0.203	0.146
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.109	0.055	0.079	0.124	0.091	0.33	0.122	0.158	0.412	0.203	0.146
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.109	0.055	0.079	0.124	0.091	0.33	0.122	0.158	0.412	0.203	0.146
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.109	0.055	0.079	0.124	0.091	0.33	0.122	0.158	0.412	0.203	0.146
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.13	0.05	0.231	0.046	0.027	0.132	0.072	0.043	0.041	0.028	0.0
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	1.364	2.025	1.416	2.259	1.79	1.967	2.056	1.832	1.636	1.885	1.759
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.369	0.613	0.435	0.644	0.59	0.605	0.376	0.8	0.533	0.684	0.786
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.817	0.197	0.271	0.207	0.27	0.152	0.432	0.222	0.326	0.46	0.276
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.162	0.151	0.132	0.1	0.124	0.275	0.207	0.186	0.255	0.173	0.212
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.162	0.151	0.132	0.1	0.124	0.275	0.207	0.186	0.255	0.173	0.212
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.162	0.151	0.132	0.1	0.124	0.275	0.207	0.186	0.255	0.173	0.212
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.028	0.007	0.013	0.015	0.009	0.017	0.0	0.02	0.02	0.0	0.014
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.028	0.007	0.013	0.015	0.009	0.017	0.0	0.02	0.02	0.0	0.014
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.028	0.007	0.013	0.015	0.009	0.017	0.0	0.02	0.02	0.0	0.014
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.182	0.135	0.081	0.164	0.105	0.175	0.098	0.14	0.098	0.181	0.082
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	3.516	2.894	4.499	3.361	3.828	3.214	4.314	3.479	3.45	3.546	4.131
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.0	0.006	0.023	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	8.109	13.808	9.996	15.111	11.831	13.932	9.176	13.7	12.379	12.983	12.611
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	2.987	2.202	3.254	2.361	2.158	1.55	2.456	1.547	1.994	1.784	2.161
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	2.987	2.202	3.254	2.361	2.158	1.55	2.456	1.547	1.994	1.784	2.161
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.143	0.026	0.242	0.067	0.042	0.044	0.062	0.044	0.023	0.123	0.028
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.248	0.113	0.459	0.157	0.151	0.202	0.092	0.159	0.115	0.129	0.277
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.248	0.113	0.459	0.157	0.151	0.202	0.092	0.159	0.115	0.129	0.277
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.248	0.113	0.459	0.157	0.151	0.202	0.092	0.159	0.115	0.129	0.277
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.31	0.261	0.229	0.21	0.232	0.215	0.278	0.179	0.225	0.311	0.179
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.061	0.122	0.101	0.067	0.155	0.094	0.114	0.174	0.066	0.101	0.159
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.202	0.268	0.256	0.232	0.283	0.23	0.251	0.18	0.301	0.18	0.285
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.738	0.569	0.778	0.658	0.488	0.531	0.758	0.364	0.412	0.451	0.565
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.738	0.569	0.778	0.658	0.488	0.531	0.758	0.364	0.412	0.451	0.565
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS03A2EFDD5	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS02AFCED82	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.431	0.604	0.347	0.529	0.428	0.424	0.631	0.287	0.45	0.39	0.606
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.009	0.007	0.02	0.003	0.008	0.013	0.0	0.003	0.014	0.012	0.019
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS01A8F745A	0.116	0.294	0.171	0.264	0.202	0.245	0.197	0.162	0.093	0.231	0.178
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS07BECB892	0.116	0.294	0.171	0.264	0.202	0.245	0.197	0.162	0.093	0.231	0.178
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.116	0.294	0.171	0.264	0.202	0.245	0.197	0.162	0.093	0.231	0.178
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.116	0.294	0.171	0.264	0.202	0.245	0.197	0.162	0.093	0.231	0.178
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS05E6D620E	0.437	0.862	0.582	0.745	0.505	0.436	0.664	0.434	0.398	0.342	0.751
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS09F973C1A	0.437	0.862	0.582	0.745	0.505	0.436	0.664	0.434	0.398	0.342	0.751
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.437	0.862	0.582	0.745	0.505	0.436	0.664	0.434	0.398	0.342	0.751
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.437	0.862	0.582	0.745	0.505	0.436	0.664	0.434	0.398	0.342	0.751
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS04C396C5D	0.034	0.01	0.0	0.005	0.017	0.002	0.012	0.006	0.023	0.024	0.015
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.034	0.01	0.0	0.005	0.017	0.002	0.012	0.006	0.023	0.024	0.015
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	0.284	0.028	0.313	0.069	0.032	0.025	0.051	0.031	0.016	0.078	0.021
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	43.578	23.937	26.988	23.755	31.103	18.33	30.642	26.326	31.971	31.974	28.321
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	43.578	23.937	26.988	23.755	31.103	18.33	30.642	26.326	31.971	31.974	28.321
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	1.077	0.19	0.548	0.162	0.31	0.124	0.378	0.219	0.267	0.341	0.194
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	1.077	0.19	0.548	0.162	0.31	0.124	0.378	0.219	0.267	0.341	0.194
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	1.077	0.19	0.548	0.162	0.31	0.124	0.378	0.219	0.267	0.341	0.194
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.71	0.365	0.672	0.41	0.584	0.466	0.343	0.45	0.481	0.531	0.432
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.301	0.689	0.214	0.351	0.422	0.424	0.423	0.414	0.364	0.356	0.509
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS04861AD1A	0.015	0.008	0.0	0.007	0.003	0.003	0.027	0.001	0.007	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.2	0.023	0.11	0.025	0.034	0.017	0.127	0.031	0.033	0.06	0.043
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.2	0.023	0.11	0.025	0.034	0.017	0.127	0.031	0.033	0.06	0.043
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	0.454	0.646	0.488	2.23	0.42	1.152	0.536	0.196	0.617	0.357	0.271
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	0.454	0.646	0.488	2.23	0.42	1.152	0.536	0.196	0.617	0.357	0.271
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS042EB8C7A	0.034	0.003	0.036	0.012	0.011	0.008	0.0	0.009	0.0	0.011	0.017
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS043E0F61D	0.034	0.003	0.036	0.012	0.011	0.008	0.0	0.009	0.0	0.011	0.017
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS05D406038	0.034	0.003	0.036	0.012	0.011	0.008	0.0	0.009	0.0	0.011	0.017
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS090987D9C	0.034	0.003	0.036	0.012	0.011	0.008	0.0	0.009	0.0	0.011	0.017
GHRL	Q9UBU3	False	GHRL_HUMAN		CPI-SS085C150CE	0.034	0.003	0.036	0.012	0.011	0.008	0.0	0.009	0.0	0.011	0.017
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS079DDF890	0.969	0.413	0.763	0.226	0.351	0.227	0.681	0.315	0.209	0.33	0.334
TNFRSF25	Q93038	False	TNR25_HUMAN		CPI-SS0B0CF0EDF	0.969	0.413	0.763	0.226	0.351	0.227	0.681	0.315	0.209	0.33	0.334
TNFRSF12A	Q9NP84	False	TNR12_HUMAN		CPI-SS02EF3E1BA	0.843	1.048	0.704	0.751	0.402	0.711	0.911	0.462	0.562	0.234	0.496
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.323	0.228	0.314	0.188	0.397	0.486	0.307	0.335	0.293	0.49	0.38
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.334	0.357	0.41	0.28	0.161	0.143	0.19	0.156	0.103	0.264	0.148
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.277	0.242	0.299	0.202	0.144	0.108	0.172	0.116	0.177	0.191	0.15
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	0.0	0.0	0.0	0.002	0.003	0.003	0.0	0.002	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.172	0.136	0.182	0.136	0.111	0.088	0.117	0.085	0.115	0.036	0.127
WNT3	P56703	False	WNT3_HUMAN		CPI-SS070C51D94	0.148	0.236	0.173	0.227	0.285	0.225	0.143	0.18	0.247	0.207	0.272
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.054	0.027	0.086	0.024	0.049	0.224	0.064	0.045	0.057	0.06	0.02
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS05E001125	0.008	0.004	0.015	0.007	0.015	0.02	0.028	0.029	0.016	0.0	0.042
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.012	0.0	0.015	0.006	0.007	0.003	0.014	0.012	0.003	0.019	0.0
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.061	0.019	0.138	0.015	0.007	0.003	0.02	0.014	0.014	0.01	0.012
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.061	0.019	0.138	0.015	0.007	0.003	0.02	0.014	0.014	0.01	0.012
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	1.003	1.064	0.783	1.15	0.984	0.96	0.668	1.067	0.834	1.144	1.191
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.049	0.003	0.018	0.026	0.018	0.016	0.0	0.062	0.005	0.09	0.023
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.31	0.115	0.338	0.118	0.12	0.073	0.168	0.159	0.229	0.248	0.114
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.31	0.115	0.338	0.118	0.12	0.073	0.168	0.159	0.229	0.248	0.114
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.695	0.288	0.159	0.276	0.278	0.102	0.374	0.137	0.307	0.291	0.217
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	0.806	0.26	0.524	0.306	0.319	0.124	0.313	0.29	0.405	0.334	0.273
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS0FF6CFDCA	0.806	0.26	0.524	0.306	0.319	0.124	0.313	0.29	0.405	0.334	0.273
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.806	0.26	0.524	0.306	0.319	0.124	0.313	0.29	0.405	0.334	0.273
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	0.806	0.26	0.524	0.306	0.319	0.124	0.313	0.29	0.405	0.334	0.273
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	0.025	0.006	0.0	0.005	0.012	0.016	0.01	0.003	0.005	0.027	0.011
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.274	0.169	0.136	0.186	0.181	0.188	0.171	0.178	0.181	0.198	0.197
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS0A7E3A1AF	0.21	0.183	0.258	0.4	0.301	0.334	0.303	0.545	0.29	0.642	0.444
BDKRB1	P46663	False	BKRB1_HUMAN		CPI-SS075D9B9AD	0.025	0.013	0.0	0.017	0.052	0.044	0.036	0.026	0.101	0.077	0.015
PRLR	P16471	False	PRLR_HUMAN		CPI-SS0A606E2DA	1.635	1.445	2.641	2.678	3.631	3.012	2.155	4.163	4.151	3.641	2.87
GHR	P10912	False	GHR_HUMAN		CPI-SS0ACD3CCEE	0.072	0.038	0.116	0.022	0.049	0.053	0.127	0.079	0.038	0.037	0.034
GHR	P10912	False	GHR_HUMAN		CPI-SS0DB45E7DF	0.072	0.038	0.116	0.022	0.049	0.053	0.127	0.079	0.038	0.037	0.034
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS01963C4CA	0.077	0.04	0.07	0.022	0.036	0.024	0.047	0.028	0.018	0.047	0.02
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	0.008	0.006	0.043	0.0	0.004	0.015	0.0	0.009	0.012	0.0	0.005
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.123	0.028	0.094	0.018	0.021	0.012	0.06	0.011	0.013	0.016	0.029
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.116	0.008	0.08	0.008	0.005	0.004	0.026	0.013	0.011	0.0	0.014
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0C1F25516	0.011	0.036	0.0	0.012	0.011	0.026	0.0	0.006	0.028	0.034	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.243	0.108	0.172	0.122	0.117	0.058	0.118	0.086	0.173	0.086	0.105
FPR3	P25089	False	FPR3_HUMAN		CPI-SS06CCF5A54	0.722	0.333	0.238	0.363	0.34	0.157	0.519	0.359	0.525	0.599	0.381
FPR2	P25090	False	FPR2_HUMAN		CPI-SS030BB46BB	0.003	0.001	0.0	0.008	0.011	0.0	0.0	0.016	0.0	0.016	0.012
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F66EA6BE	0.003	0.001	0.0	0.008	0.011	0.0	0.0	0.016	0.0	0.016	0.012
FPR2	P25090	False	FPR2_HUMAN		CPI-SS05F45873A	0.003	0.001	0.0	0.008	0.011	0.0	0.0	0.016	0.0	0.016	0.012
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.005	0.001	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.005	0.001	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.005	0.001	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS092E57263	2.353	0.595	1.369	0.613	0.715	0.391	1.15	0.571	0.836	0.822	0.827
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0186F8AED	0.008	0.004	0.012	0.002	0.002	0.005	0.0	0.007	0.0	0.0	0.0
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS0BCCDFA7A	0.008	0.004	0.012	0.002	0.002	0.005	0.0	0.007	0.0	0.0	0.0
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.056	0.018	0.132	0.021	0.048	0.023	0.09	0.044	0.055	0.063	0.036
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS047CD2E9F	0.095	0.01	0.046	0.02	0.029	0.033	0.023	0.014	0.017	0.013	0.018
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.117	0.038	0.097	0.052	0.023	0.016	0.085	0.034	0.031	0.012	0.02
CD58	P19256	False	LFA3_HUMAN		CPI-SS00B1BEE64	0.432	0.247	0.453	0.307	0.219	0.174	0.271	0.155	0.248	0.198	0.159
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0B537DD3F	0.248	0.31	0.256	0.277	0.58	0.571	0.419	0.291	0.605	0.399	0.259
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0AC66088D	0.171	0.023	0.075	0.044	0.027	0.015	0.086	0.034	0.008	0.045	0.029
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	1.325	0.565	0.692	0.55	0.57	0.31	0.909	0.46	0.659	0.821	0.531
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.116	0.134	0.029	0.11	0.099	0.048	0.048	0.118	0.064	0.113	0.117
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.73	0.307	0.712	0.247	0.304	0.192	0.377	0.203	0.299	0.349	0.265
CSF3	P09919	False	CSF3_HUMAN		CPI-SS05BE83BC6	0.0	0.0	0.011	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.202	0.041	0.317	0.053	0.045	0.051	0.129	0.032	0.036	0.04	0.04
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	0.003	0.017	0.0	0.004	0.011	0.006	0.0	0.001	0.002	0.014	0.029
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	1.416	0.272	0.634	0.336	0.732	0.431	0.57	0.666	0.757	0.738	0.385
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.239	0.06	0.119	0.08	0.144	0.168	0.226	0.203	0.098	0.178	0.189
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.708	0.068	0.401	0.079	0.125	0.098	0.442	0.108	0.121	0.252	0.08
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.151	0.041	0.219	0.05	0.07	0.03	0.149	0.02	0.082	0.136	0.093
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.047	0.013	0.036	0.001	0.025	0.004	0.014	0.017	0.009	0.015	0.006
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.125	0.084	0.143	0.113	0.044	0.042	0.162	0.049	0.047	0.068	0.073
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-CS0BAF97962	0.125	0.084	0.143	0.113	0.044	0.042	0.162	0.049	0.047	0.068	0.073
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.881	0.43	0.33	0.314	0.324	0.26	0.436	0.232	0.28	0.49	0.241
CSF3R	Q99062	False	CSF3R_HUMAN		CPI-SS08376F0E6	0.523	0.154	0.368	0.203	0.33	0.42	0.386	0.613	0.475	0.442	0.264
APLNR	P35414	False	APJ_HUMAN		CPI-SS08719F19E	0.693	0.327	0.282	0.258	0.213	0.161	0.415	0.228	0.32	0.335	0.174
KITLG	P21583	False	SCF_HUMAN		CPI-SS02D7A1DDE	0.314	0.365	0.29	0.249	0.374	0.325	0.278	0.299	0.642	0.338	0.328
KITLG	P21583	False	SCF_HUMAN		CPI-SS0EDAE16B6	0.314	0.365	0.29	0.249	0.374	0.325	0.278	0.299	0.642	0.338	0.328
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.043	0.031	0.016	0.036	0.017	0.015	0.0	0.031	0.031	0.053	0.025
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.043	0.031	0.016	0.036	0.017	0.015	0.0	0.031	0.031	0.053	0.025
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	0.501	0.176	0.253	0.202	0.245	0.136	0.247	0.153	0.257	0.343	0.189
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.501	0.176	0.253	0.202	0.245	0.136	0.247	0.153	0.257	0.343	0.189
KLRC1	P26715	False	NKG2A_HUMAN		CPI-SS03EF699C7	0.022	0.01	0.028	0.005	0.036	0.016	0.036	0.009	0.017	0.009	0.032
KLRC2	P26717	False	NKG2C_HUMAN		CPI-SS0C4FA643F	0.011	0.005	0.023	0.011	0.011	0.007	0.029	0.013	0.016	0.067	0.004
CD34	P28906	False	CD34_HUMAN		CPI-SS0EB5AEC83	0.785	0.308	1.012	0.311	0.246	0.197	0.474	0.16	0.291	0.206	0.224
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	0.785	0.308	1.012	0.311	0.246	0.197	0.474	0.16	0.291	0.206	0.224
